,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2007-04-01,8.004796360852163,8.304239172056388,7.695525771858264,8.540458541366274,11.733157063569015,5.851184024479321,6.867298779018096,6.030741167758745,3.35016933916404,31.260577748770285,,2.636982247861775,7.123750037570418
2007-05-01,8.111657906398607,8.805069459348854,8.053873432207213,8.989373156822813,7.869434776834363,8.61755264798814,10.234576561251806,5.3766769332800175,3.1286587480512,15.554235228943831,,3.260433226232763,46.167198644885076
2007-06-01,8.153531803258067,8.143497111460212,7.733377241060235,6.035371844589395,9.619606037360166,6.6332307899714,19.05474880356077,5.466215938020594,3.0456072558647698,5.254629513279736,,3.311354279494582,-52.29038661872042
2007-07-01,7.362380953619379,8.274537689022923,7.423035610262783,7.910874061403517,7.390839083667044,8.501721377730169,7.2995225133488795,4.600720184821047,2.7577715508918224,-18.911059009812146,,3.0810349890156368,-73.30516868254671
2007-08-01,7.091879445613231,7.609789010424764,7.6948244922027556,7.847215737781195,8.731544467709194,7.606791381038373,20.00559081537245,4.9828107467645655,2.2296972445789733,42.8479551758426,,2.9530724996571958,-0.7631085060335588
2007-09-01,6.484119481176498,7.05468729758078,7.689105634631902,6.944899099258972,8.349258837361527,7.703965349424502,5.549951248334471,5.5558637424777055,8.806186989444921,21.161488098275555,,3.6847879959477337,39.53570076354343
2007-10-01,7.049464632118423,7.9432365742462485,6.846153434170404,8.321602848008341,10.029399607820533,9.386073615788082,16.051690944834366,5.933130090456436,3.038940635840826,30.411378744467754,,3.565574583386236,14.79731868967942
2007-11-01,7.805169187865728,7.800092474991429,8.274559349069998,8.524684087992012,12.584914774735562,6.458694587435588,20.983866363203774,6.36027992218411,-25.46675254525138,16.541779750161922,,3.3868169010086335,6.704608614490243
2007-12-01,8.755839322458206,7.844760053827075,8.065214352609845,8.274106071633653,10.346224374639789,6.791278242880346,8.919089343253823,5.615906317068849,4.446880128149803,24.03688828233115,,3.744604828384556,3.7719526932024934
2008-01-01,8.531310414780082,8.368517544856944,8.85723183043825,7.930068693931319,9.79355281730576,5.387619297997521,10.024094731184098,5.686506219155515,3.727749834756252,6.862671208492291,,3.4062656961539894,-4.538209198841547
2008-02-01,8.638462323899306,7.671391192639077,8.202770949373871,8.585800456490201,8.58847599034475,8.715311648543079,8.490054213475865,5.644830545546225,6.751528449451642,20.650165115993264,,3.4952892828232316,-6.112901203412654
2008-03-01,9.301749533681042,8.760514903216794,9.299026089455737,9.868432764755134,13.022488674540272,9.394914928968614,10.043076198694804,6.413225969554335,1.998062217196181,11.308716934850434,,3.352131378660799,9.049968978142275
2008-04-01,9.106879640058368,8.292835287674391,8.817753157260057,9.671786134602506,8.731306143057553,8.496335169588972,12.093382907534782,7.081963748355735,2.0313963226168643,13.824508932972822,,3.206052469539592,1.4565416579722044
2008-05-01,8.856243959714853,9.19130894033952,9.065728183077384,11.364427691520925,9.757668344615432,7.546399425265849,17.608057084689715,5.306391287663788,4.103439620721321,14.849340761184187,,3.9459587448419224,10.504572654694512
2008-06-01,9.142838669592285,8.099044245864697,9.007659665083706,9.716848214272883,8.065679914201326,6.036627358687166,27.59914354381609,6.207628956225886,4.475461289565422,11.788997481717848,,3.8752361414611434,7.124876924775098
2008-07-01,8.420920096862503,8.46764769845061,8.976261341652389,8.903841640397742,8.913472166146537,8.074303467472218,12.322886600473717,6.09181967286818,5.620863998822806,19.95208312651006,,4.061199550076424,-0.027967259636897127
2008-08-01,8.122523182572593,7.442537779210998,7.5848049340505215,7.994457904726072,8.560751428493639,8.393011735666486,8.459162210969502,5.6508804326126025,4.495249457809344,12.19997816441336,,3.6948014909676967,2.990015615040631
2008-09-01,8.165238333898223,8.41616919406468,7.891403548401628,7.645426730648326,8.361734547117887,8.842488176508287,28.694933468114357,5.255000440690791,4.064822551880429,23.97068435288366,,4.309198114351907,-13.8807654328578
2008-10-01,8.130670115925088,7.931944991960089,8.048214881954184,7.456185634892934,9.456586891020827,7.840579519752354,7.014388329123436,6.997577303996528,5.116936584229273,15.049975069106779,,4.5466274270417655,12.852286638615691
2008-11-01,8.512264321942633,9.139119482695461,8.38062642770138,8.900856145841935,8.937331444772214,7.717505088313293,10.18263253832281,6.381665195602397,9.079970480515422,24.590949570795534,,4.034381510892515,15.656330378586707
2008-12-01,9.082431510665591,9.026534660326185,9.118834251023884,11.059081152099303,12.316032238295174,7.252182110739415,11.74379285726852,5.8250304827431085,2.5831036524600153,9.479648071567693,,4.230592197594864,-3.804189491026559
2009-01-01,9.565995073129944,9.430791049309478,9.524490723474475,12.341224163447345,12.997845233821286,7.499649088012592,9.775467090811896,6.5004203964870335,4.0271921187068225,35.742940814746,,3.7719971938181005,2.051228795942468
2009-02-01,9.289109869373805,9.24642892112276,9.042509778892256,8.22668277207493,10.513713305609533,9.641642256563257,8.456227278207242,7.07185016923624,1.2960825249758297,14.53683495125541,,4.124786132414613,-8.901211845431256
2009-03-01,9.075244333466959,11.326976843983154,9.408753321088076,8.698941941919287,9.873452575282467,7.482709574004863,23.144109083150266,6.87907070968891,5.220822151297453,11.842471075546765,,3.682569090057313,1.1773786184525228
2009-04-01,9.452905430203836,9.304766090552597,9.894197538090193,10.993427890869675,9.517384198429609,8.985205268685585,10.562286534737863,7.191445729493699,8.635779081154858,13.25913878084459,,3.558189830643734,4.380260742702145
2009-05-01,9.366353418214102,9.405103166213303,8.464125049846757,9.467729483294406,7.990363121489709,7.39740467392148,9.59078045472405,6.294588251662172,4.933623781288377,43.04244018831814,,3.791591898140656,-3.7617967053305224
2009-06-01,9.200723177394151,9.465478982322129,9.134076796175796,13.70949795196228,9.21565357627993,7.02585068586914,7.316069482353692,6.052377186460849,4.267635830476767,28.42834507717437,,3.8412078192103842,3.1435781981718574
2009-07-01,8.694831666222084,8.688776489564068,8.399043396624192,8.356271147538926,8.247010808964,6.538303579533558,9.286789684606699,7.564388196813235,1.0511991319812881,18.4185505548167,,4.069388954433175,-3.0561089494591873
2009-08-01,8.35829385481101,8.4601847308658,7.589848797325005,6.618449695867406,7.123251565541678,10.660603473295879,9.915498900479122,6.2143329827621905,4.292240848596671,29.055863291640083,,3.9422892959748896,4.1132024207549645
2009-09-01,8.191659235078129,8.326553340026678,8.055924785928879,8.426536265935066,9.333355220325297,8.770329665474685,16.600290740952033,5.795457581997353,7.126046968046675,19.86323435955687,,4.093481421225645,1.5975710191306565
2009-10-01,8.14939641670737,8.155525906366282,8.200501547399153,10.803515963376451,13.199453027726392,8.222001369896798,8.481158654748223,5.902046373306937,7.26356652038776,11.731935121556615,,4.133880220754683,1.0633133033999247
2009-11-01,8.219823657190775,9.173147379023815,8.314742724557592,12.179309140114878,12.80943805569624,10.502181309109458,17.409173403992533,6.208128112338455,3.3262235816495664,9.506329099855787,,4.206881507263716,2.8031538165954464
2009-12-01,8.935018200603919,9.468538959826432,8.81639063902129,8.631047994616184,12.515179354852528,8.024044410498837,15.268041352281651,6.873955254270651,5.466263938680716,15.23871501259037,,3.883138831878216,0.36433846602999365
2010-01-01,9.45901086714399,9.452063281734585,9.378446244517692,9.13210049180016,8.602817537434616,8.715730083175288,7.377478642056364,5.032992197802242,2.495720272871821,9.466146566444252,,3.8832278564771707,15.632593355637514
2010-02-01,9.375724138722717,9.682205335806765,9.151405799807812,9.30276613189737,11.503209246932414,7.7429091604552465,9.121091304752763,5.808203664304305,2.254993236032541,10.986222565650502,,3.6097480226210323,2.560131716104805
2010-03-01,9.458564337842262,9.15133241571614,9.630259775810094,9.438945700996227,9.921451611770227,7.040946433422855,10.083516527752762,7.341990298870009,0.9303540234284402,22.216420248157554,,3.6939648737106494,0.7686425483079454
2010-04-01,9.430575017382358,9.272528901807899,9.55594484445082,9.35326577904898,14.040519218653131,7.364529475848433,16.080124418796686,6.04823252011825,6.452756513950022,12.738562531270063,,3.6535196006785258,11.856534381000788
2010-05-01,9.606261367139062,9.674219624672807,9.952503158790844,9.731023771428557,9.595767432313204,7.652410785228177,10.971669311153276,6.965563544565245,12.238514713299558,22.88831675548939,,3.687927853678226,-7.1799865371490155
2010-06-01,9.573436855080427,9.53750587959558,9.50833117206217,9.555431233241029,9.191260245088236,9.862131681524152,14.310471104489842,6.505236935539002,8.312448583699743,4.247993181201969,,3.8895731335515213,30.55064243737065
2010-07-01,8.9135667077824,8.977487293554963,9.018985737917786,9.080758020004884,9.245196323550207,6.509370176288465,8.994648116500862,5.910717798007477,4.181458954946972,28.287229371812064,,4.141931862871118,-2.411847884522231
2010-08-01,8.448640820415747,9.29032325528397,8.283223107344854,8.46473591183394,7.765244425071041,7.740087378740976,8.940685585471032,6.668280431118943,4.4362956428348035,21.121437348154323,,4.650077731041422,24.53968629538835
2010-09-01,8.754482418086383,8.686641195931777,8.424050831299306,8.437579389359199,9.592221732678587,10.718690488276739,10.800230998764079,6.806888228279919,4.374735620441533,46.87727065777384,,4.218517947946224,10.01782984058384
2010-10-01,8.736882450706856,9.032142344932469,8.517303395831952,9.03370589703493,12.315942374794476,6.457385143266256,17.300018053913945,7.083511050261635,4.483486750445636,32.37704118365884,,4.567819227529174,8.998254541140339
2010-11-01,8.952023309250913,9.92965740883668,9.263994283433652,9.424414823708188,10.959917564673468,10.439586207915982,22.653613430543505,6.689943837189557,4.082978844121301,16.924836738964398,,4.241581523448341,-7.907297760155747
2010-12-01,9.594088635085647,9.788440645113072,9.75071218856004,10.24995334283227,12.08057001688801,9.826497620830226,28.600983734689404,7.366006907702563,4.375959272243974,27.67599213853207,,4.166867558268168,4.290674511404441
2011-01-01,10.364830336939491,10.914045479852842,10.202913365618354,10.928418046958019,19.82498601047267,9.080816370223875,18.22987137809923,7.22002412497666,4.795263599560487,11.193829523729075,,4.004090919956181,0.4603554586055748
2011-02-01,10.49107446316985,10.01608858883065,9.884388967445608,9.861277108007833,10.977700054603725,7.22765036443431,10.331627783399039,7.6541633112231615,4.966709219043141,15.362922905626094,,3.905910859266101,3.0970107751823504
2011-03-01,10.36348797653652,10.269209499257586,10.56193994986591,10.366334314317836,9.6670898117357,8.835619905648661,25.970550749026213,7.231538624145875,4.730167948653714,23.489674639154376,,3.8067869651291595,3.513978846471374
2011-04-01,10.036433976024847,10.058666815149003,10.668585919407878,9.625596365650319,9.65669613312608,9.497754046662973,11.283930940806453,7.795790766218354,4.302388305748432,12.602534239960484,,4.006811326698243,0.6512986091637655
2011-05-01,10.609445564646359,10.686966056028055,10.563736764374163,11.991887272109398,10.148466133708274,10.412703693833393,9.711282794973918,6.764796045665156,4.535547223057896,33.31487086712918,,4.003182392903865,3.056510904092384
2011-06-01,10.277740710459923,10.095959443810324,9.939880580302558,10.369374035454078,9.861900457799583,9.935697806703683,9.969581908198492,6.821125969647088,4.6270141660913895,14.649613050752876,,4.278441237906089,3.618021183240365
2011-07-01,9.501720469029268,9.436848458791586,9.56239591970947,9.228061566679639,8.081209607445171,8.466908014364249,9.475899567388637,7.97827999727791,4.509818670908,20.193873046409504,,4.239292398725653,4.540262647986231
2011-08-01,9.34300953995464,9.283885757470678,9.140603146460993,10.20879822186703,8.770291230647652,9.009798668708191,8.842239522685658,6.630812779846792,4.823886882336824,14.527261992905864,,4.421441589510959,-2.441626276156228
2011-09-01,8.870494008720545,10.648928103173297,9.31170977166966,8.457106695218569,12.162866738679414,8.465740370393604,21.850595836359904,7.225082487794819,4.4014530844215685,42.38531201421953,,4.516871907136255,3.84389812916986
2011-10-01,9.019644377168495,9.628348361109904,8.965273494246707,7.224859317252588,23.23323603918947,8.234951416941701,15.843171631894695,6.411978465549281,4.853288856638868,-29.1209779284621,,4.560570751592292,-7.397361630949145
2011-11-01,9.705691440660901,9.89126168302868,9.44257566596202,9.524574396077528,16.235807357435196,8.580875864483177,10.547347853947374,7.264100401500601,5.037745385888898,25.119928205037372,,4.562091586293146,4.409299591040301
2011-12-01,10.561910779804913,11.079407707801973,10.429322335083395,11.573426477467157,10.90461577379048,8.819294457999089,52.35070183794702,6.762817026651776,5.960335192861638,36.95417597954343,,4.395722134369684,-0.24018048483582272
2012-01-01,10.964052445325533,10.66025559552734,10.771109666568801,16.739176634369294,9.607432030597307,8.58188595220914,3.408604934302258,7.686711915663537,3.95044292235465,72.59397435820819,,4.291475597333154,0.5725099352090275
2012-02-01,10.995178144917784,10.942018812918995,11.19017951863551,9.86320343747072,14.161750765702541,9.29580085214027,35.451804910031214,9.017844944645166,5.571233713508375,12.042630798458374,,4.828535094754297,7.247908259750365
2012-03-01,10.545255904611142,10.264194959114588,10.638266636632228,10.979486530848561,10.362753568510199,10.064281363075754,10.010971320670816,6.7355652492821445,4.681835009633051,46.22516834350883,,4.432999903147048,12.202466242378126
2012-04-01,10.946948802204954,11.176089005778879,10.724595228778783,10.813225806950795,10.239150831921343,8.51454754669657,12.217860595378628,7.328792203440059,4.493046142305986,10.025387186061197,,4.18274419720849,6.47846414121253
2012-05-01,10.672901930365349,10.895992540771937,10.670785474824589,10.53591046877388,11.681066501563052,12.786802433013083,30.407696055086543,9.11315567052329,2.2435758213662917,28.823202982509773,,4.48613250683493,3.18241969136999
2012-06-01,10.349279764498837,10.332659222172246,10.11989610846692,10.492699878905814,9.937586309114248,11.373991716755171,20.04129796795398,7.2472661118906725,4.505341837078756,19.083802599130486,,4.401655462024352,9.019095227201037
2012-07-01,9.410095188460751,9.65752797716997,9.713537409165896,9.32069092469675,8.917188624465947,9.10344805728435,10.632366772242385,7.187618885451792,5.020641933655445,13.182401343928843,,4.551559213283271,10.559866053752698
2012-08-01,9.342053712802818,9.371073997828423,9.08876528059802,9.43169442079385,10.627561458416821,8.878078707655273,8.772925399077717,6.542721960875472,7.577586686829446,38.731525229021855,,4.680056746229389,2.762908745865778
2012-09-01,8.720502128295111,8.901701824727564,8.89954040708063,8.963172197425525,9.86195400063118,9.255345488731194,9.172333981728906,6.464648246395561,5.883625504861156,14.859786121947389,,4.652694018158341,0.4222812752438438
2012-10-01,9.069623979380854,9.447441660619987,9.219160911331416,9.093564410342625,17.068948852013328,9.530327594260736,15.058626437675297,6.964825732231345,4.398633297177828,35.12731880521302,,4.830945499383021,1.464593983523439
2012-11-01,9.423787097211271,10.617493005590791,9.64038792456255,9.769685570983158,8.925673848828412,7.668588825860403,10.303065425547896,6.744310106051231,4.568977340487335,30.041448289549916,,4.736752427043952,-3.461601088067866
2012-12-01,10.660832803304618,10.33591129021965,10.105536549186967,9.223951159586093,12.654873574484439,8.08380399285498,10.208242797996547,8.90535303148891,4.556992881263263,14.324360165297122,,4.868682330934227,5.484880952821284
2013-01-01,10.787249163216368,10.614673647510562,11.34631986481214,13.527008379515358,3.851406660723236,10.266841856127769,13.2814538671604,9.094419138422015,4.597795540832049,-1.0471580269692318,,4.486766943140703,4.300355883819073
2013-02-01,11.951907830436468,10.627382441129662,10.713371969144085,11.17617301700149,22.07644331198123,10.350543722543623,15.021956554647945,7.798585226404792,2.617229154703498,42.57523175910504,,4.392008318412112,0.6113870869405663
2013-03-01,10.876079842987792,10.911449546048079,10.729984342202872,11.23842380854526,8.552191390061356,9.084109391401492,11.160546007613446,9.660372708288538,4.9373164929669064,10.31168528964263,,4.2062219541359855,7.7710324046743
2013-04-01,10.824474876403885,11.00258663704123,11.096125059058258,10.747860237295454,11.06534935970268,9.654215187677107,11.261313044925135,8.803830857921147,4.698720862891936,21.31632885545386,,4.392040048791569,2.7415742559437484
2013-05-01,10.849752644704019,10.627363172100836,10.373922285748606,9.959103733883532,9.434273436901076,8.751227398552384,13.56149584222056,8.862781119491718,4.521452138526053,17.266615589022386,,4.601301870784825,-1.4185709218985683
2013-06-01,10.501188360411499,10.48735068357886,10.521030036547216,11.7350883584777,10.123583033710341,12.347981607383934,24.704686823986595,7.792913748141941,4.592327359977981,30.000379004417464,,4.739316033360339,9.503258363295034
2013-07-01,9.999880235299313,10.036704910926705,10.090851317949792,11.576053450634472,8.583202241816942,6.974970222889698,11.083844706732114,8.197219887279473,4.757299962738902,30.250436053207597,,4.750348696403176,4.314051711456816
2013-08-01,9.211584840115933,9.277418232526655,9.01802462075669,9.21971711249203,9.829395972717974,10.365829662490272,17.452872163753735,5.9790981519598665,5.093470904019667,60.7200469304354,,4.71278580702667,5.9021557683803
2013-09-01,8.881908812085257,8.840560931420919,8.974876659048919,10.708039272544067,10.553335679034607,10.038668221707564,6.774168007839657,6.694785488248861,4.763185301406446,24.549725697978264,,4.642238599375146,7.118644201017588
2013-10-01,8.873438177727785,9.018689436110039,8.750288766882989,10.160586462014203,7.996899084705285,9.227381412719938,41.52717727577817,7.577013778058208,4.643459913938296,-22.502650866951925,,4.605575736389292,5.707193859892269
2013-11-01,9.187335402108868,9.797270996930049,9.427130982600094,8.597429215867832,24.667680889991647,9.434064023715248,34.516510591194766,7.261924591189407,4.662800259825644,60.76354174357101,,4.6654675895771005,4.855428474839141
2013-12-01,9.898783382779637,10.543447853203853,9.992471926286402,13.427834049303723,15.723671916388453,8.464836631972773,7.744021611448932,7.239942681080437,3.8772319924723915,-42.537236893350595,,4.762228698824919,-2.4341631429747284
2014-01-01,10.676743843060304,9.599846750476033,10.785051821291491,11.11066251092028,13.93638609878932,7.832186211149988,10.790447534011598,7.367002386782511,5.215423477776601,-37.76629130377001,,4.872818720952659,5.7344173814859625
2014-02-01,10.740925560052213,11.505067641126736,10.22588974214575,10.786342941647442,17.43592545138553,8.617934561841116,13.084109167471121,7.822254808507727,4.650293832705579,20.02440894023865,,4.244534401686379,8.011328399960062
2014-03-01,10.255948179646664,11.003208519096116,10.05862536063868,10.497834890628072,10.019416296103241,8.729720482346886,12.991914314604324,6.590840393304212,5.437003675311912,21.270228704909016,,4.017251655273026,18.6630767077165
2014-04-01,9.86915986353658,10.456654078680726,10.134197831959423,9.541974068782404,7.7199449737586745,6.854373240784872,11.567561187760106,7.237043087763654,4.647417351629375,6.916956295590765,,3.707876120860769,-5.134016561629211
2014-05-01,10.76328138906758,10.776369620756915,10.522517389839114,11.371017278008893,10.835426612979104,9.309443882867148,16.60045880128489,7.993443262118913,4.602006748959898,13.065552503541415,,3.561519468988317,-11.817894768850636
2014-06-01,10.255415802865668,10.094478992550899,10.473848585125092,12.289745849357873,9.324198356280679,7.6447148867376615,10.857013326148987,7.724499578887369,4.53161382458854,21.570513647227777,,3.5452049635907263,-2.967635485187832
2014-07-01,9.957368929461468,9.563009661878636,9.601457941414543,10.76924212825379,9.93835941402794,12.653861851691142,13.226536919842394,6.700341236582162,4.824042251076459,25.17834791203507,,3.6372461779978686,8.909255281984096
2014-08-01,9.355369820979897,9.186228981374029,9.29957804736604,10.830039653953817,9.952952238511514,7.606852588553125,10.363107843239014,6.674122251587973,5.055294697798238,45.42666378314453,,3.8200240437712507,2.7065936006225275
2014-09-01,8.906553873389544,8.962029152137939,8.957606358613981,8.856363904674232,8.080908203244995,9.081825041191774,8.235733979434556,6.805433085408107,5.1946406435808745,23.880235499298557,,4.067763132696946,3.369905183216927
2014-10-01,9.314685249303512,9.210051461779026,8.979913093610344,9.278653414197766,13.617551563276358,11.143374124527407,9.544643387237537,7.560818133424275,4.673750390653799,50.65400105965642,,4.34637352077572,7.953629543434853
2014-11-01,10.034697779925942,10.147919052377047,9.391162634175387,11.548956188341407,9.548931847095819,9.806342406155487,10.766649851754755,9.173077521554038,4.579843340237552,26.795370954835978,,4.650160813610945,-7.35414551415976
2014-12-01,10.474618893578215,10.823544993131135,10.351856835200033,10.278239365796756,9.558345989767663,9.806666704311562,13.244044533030513,7.686885870558788,4.462810391394147,18.349709909042232,,4.5096665123727355,12.11020869160093
2015-01-01,11.29513742217982,10.669126794532966,10.239488040727657,9.377324866450087,9.138251238961397,12.257055747657123,12.435275206120687,8.157066318062823,5.091222113992017,20.427696650467187,,4.334538945752859,13.060160823458187
2015-02-01,10.477283864398537,12.011106282769035,10.511265028850794,13.84617767839836,13.74695397206146,7.603149523610173,6.106119098969285,7.043417618184344,5.0418320007525805,12.3418974164092,,4.114552201084189,-23.86406992984236
2015-03-01,10.390218207457654,10.446958873242405,10.366243184488548,10.481528537014228,9.815232032455487,10.814715426575356,8.003681245805298,7.616995434881797,4.458165831905611,14.361821930406181,,4.030465910237468,6.530728957551611
2015-04-01,10.362393433166181,10.606413582631042,10.477162525679239,10.092493155152296,9.769198973929612,9.530292822984428,16.0389314960594,8.348985904833743,10.351123650690687,11.208486894793198,,4.069990019934624,-2.3456008904809686
2015-05-01,10.57108009523407,10.541424062875949,10.656510053691374,10.620495098595494,12.63590032392961,13.638206366453543,11.99200361278346,8.328737952563568,4.670738148301941,25.5242054275816,,4.289450103472001,2.3792114948297076
2015-06-01,9.95759069438022,10.306242815638837,10.11409720083699,10.26113568134802,10.100764241571346,10.269498398028693,16.47009663235801,7.4470594431728845,4.669137231269358,10.545077631704192,,4.38716499132277,4.593064745584374
2015-07-01,9.54492157158264,9.472252456597856,9.466999630903333,9.768069834137815,10.097959176232722,7.7127868126836185,9.74595875705523,6.875088447399649,6.268382542646481,4.517334450977817,,4.485929003443283,12.928086389745308
2015-08-01,8.88230502778088,8.982257431347788,8.971711727515883,8.895076850268898,9.512382702804368,10.107458729691636,10.243042986851428,6.492201591457625,4.791687247879086,26.26944861065593,,4.579826748137886,5.431086742752773
2015-09-01,8.857822765230596,9.323042052644599,8.986803413739324,9.465121448882606,9.09088646534911,10.14127203592682,11.464350684672327,5.99373565324938,9.967242594436117,38.202877560922566,,4.7289235496040165,5.955098750420738
2015-10-01,8.718646050353106,9.144671505705444,8.833430322334157,8.93310353409545,9.913209289859054,9.855324656414567,9.115999358227436,7.357353601761862,4.508485655551505,27.91896083609991,,4.723974880074269,5.527370451542606
2015-11-01,9.157876833539826,9.400390053133197,9.12417959534125,9.769332775317055,9.309830029338125,7.789457877195012,35.139638920132846,6.531094156697171,4.559490097555937,58.38182835881493,,4.783271849879486,8.64427164855971
2015-12-01,10.320552323302175,11.184507141167403,10.058729806522056,9.84248064531963,11.719002822601167,10.32225352349508,30.377422697670514,6.541380374112081,4.410265958431771,17.70184251776167,,4.545515859287864,2.6835611534788297
2016-01-01,10.373758033964792,10.274646836898567,10.822333452001217,10.18067298360068,16.065681627621885,8.92160047436927,30.856137710122326,6.893894973803466,3.9535574896655405,34.0361583046249,,4.291426175885621,10.619355021388051
2016-02-01,10.503431853186568,10.425223715329565,10.263343212563237,10.087557523724131,11.629738747984655,11.496186864113982,12.45007980422014,6.8019330438288375,4.213757380659923,32.721676642241434,,4.14231450412578,6.110659609415191
2016-03-01,10.48234045712823,10.97003251052253,10.638571897939887,11.198527785925183,9.65917602025087,11.651365556735882,17.244703115197684,6.835371355326088,6.350741167591016,14.528638790910138,,4.182296670289064,4.973794734172081
2016-04-01,10.699506206827671,10.812416965150064,10.567989181745117,11.12917201850406,15.325802731862776,10.049346354881553,10.101830278969244,8.170880938174664,4.904307462843429,6.691686048466034,,4.238417541666658,3.7895933737590846
2016-05-01,10.588162293802926,9.93322116254441,10.534629864420731,10.626174466791785,12.045215101031834,9.777467383536568,7.791801397406131,6.943751723577641,4.5703574750276434,17.539806324590785,,4.359238709722885,2.9429332790328773
2016-06-01,10.072548880098164,10.610703064232741,9.953538265514355,13.21121579004255,11.494151819278937,10.565801147693834,15.857543050222098,8.280039691825214,4.727582836607663,18.170459678083745,,4.507913107276199,14.628661252299741
2016-07-01,9.618049370544218,9.675969604328007,9.700331816004395,9.684201206127153,10.085331026221288,9.495400254548409,15.378939206490708,7.103838967316134,4.6734589980683685,24.548013340170765,,4.5656743536381565,-3.117330982762614
2016-08-01,9.419476977799382,9.561230436020914,9.41429341089387,10.252301916012856,13.365062235832314,9.744329343281427,12.028973220742573,6.7378742482298914,4.933847433337855,39.422080233753334,,4.569723226159377,-1.723325833378869
2016-09-01,9.070305892305779,8.957252467701675,9.146890613881775,8.646426143968437,13.512036042630784,7.413182781941895,8.936370420373636,7.086275872960468,4.775889386863253,9.439650341278961,,4.730497163079707,11.098227534887478
2016-10-01,8.849267523702682,9.01592417509809,8.910751757387523,9.55434897922464,8.688976009836571,7.781464597475426,9.920486121676833,7.740022710547499,5.580522289437932,24.824441145883025,,4.693898683372357,-2.705805085841039
2016-11-01,9.274128340157834,9.847023686049068,9.625078364547003,9.565391362032656,9.854513705557556,8.612783644322779,10.050343494694868,7.292560288947054,4.681582472958698,16.179938171257827,,4.71919424610086,-11.419740145520658
2016-12-01,10.237202207589075,9.904861800558566,9.861736160868931,9.912365550809117,11.643182599437543,10.018716609962029,10.644678602354528,6.273492715148482,4.917101828095337,-0.6538169935724818,,4.65671254756697,3.646123421477253
2017-01-01,10.712617737381105,11.433744246002215,10.050186069946124,10.369798019470464,10.245762014525484,10.457779314928452,11.42087788822741,7.106131591297866,4.049268011445982,20.0269014447179,,4.4083241527285715,4.318243094374801
2017-02-01,10.695534168418678,10.538005337652312,10.812188335221657,10.337719635503912,11.366993741152012,8.34466859229912,11.81831794940586,8.238414548066075,4.914711641271159,32.29501138643365,,4.244198746074776,4.085457190318081
2017-03-01,11.078980211259363,10.326138914146267,10.596093638861086,10.450892519740743,10.168022968567158,12.144240508634685,12.821389515795353,7.878945573752419,4.931020621006276,45.54520980831231,,4.072463995208641,5.904285964092469
2017-04-01,10.968820344102031,10.85658474053719,10.972172918712523,11.241821699174944,11.847000102623085,13.33645434072295,11.039839351181081,7.420084157414573,6.2040827035633,17.128076296188855,,4.155510924231158,7.425633573230637
2017-05-01,10.830854000623145,10.401280548905333,10.569450266729682,10.564127109147979,11.148295469654279,10.472190818111116,10.92763307082063,6.9247871917733494,5.08989256951202,-5.4659687824108225,,4.273226592594928,-19.071355227838033
2017-06-01,10.642380837030554,10.535140607494576,10.420604437791969,11.072706448635115,9.848629280161886,9.438342975859971,11.27441940590625,8.172034343438561,4.587796700218764,20.92121033443899,,4.380922312815217,-12.38387099268914
2017-07-01,9.843203603893366,10.050012188093412,9.665738258472754,8.469357488114234,10.50962033531839,12.324459893440137,9.414154152766496,6.854194448011681,0.04582265009946229,34.45247295896692,,4.541539860760324,9.779144975137047
2017-08-01,9.615681657453537,9.45542370306546,9.834065066397045,9.908613701027832,10.502382509098727,8.66655981167587,11.207643511189735,7.004456946172378,5.113917886743103,11.944643959442425,,4.5578045620853285,4.212719362206391
2017-09-01,9.411669540521638,8.943912457001229,9.264719528003756,11.654451002372232,12.335597682817326,11.323705279956904,10.556383015598671,6.423166140549379,4.721508329309007,0.74096252049815,,4.755927308736827,7.1283479142607264
2017-10-01,9.323675735194769,9.737922729162623,9.096605122925572,9.600524970257123,9.325328393923558,16.630344941316615,13.664389298034829,7.190044608447026,4.850724045452559,13.36671116426884,,4.814385917663441,3.485519464478978
2017-11-01,9.54201190383142,10.044686857942365,9.79493308404469,9.656341626000534,29.285034041873683,9.59953503603137,7.414591188909406,6.61318459707842,5.098674285693639,-1.188099717522294,,4.858531837993716,7.338170295746733
2017-12-01,10.577637498958204,11.083273379202444,10.510172148803017,12.271198987040485,21.214371938366003,9.73863347970615,5.85630793453741,8.702963722593589,-0.7135861704384051,16.734312789421338,,4.682432784358961,6.244733660285637
2018-01-01,10.816521090555009,10.68001543228949,10.797782824208914,10.5615019213655,10.030933539658044,8.670212715333914,11.050756753105777,6.589718797830297,31.22942656618733,38.569084012096134,,4.420458947849555,3.9688781267254147
2018-02-01,10.26321779012493,10.711814273789019,10.420434128292975,13.040961333428573,11.16939413466521,7.6934313938033965,12.541732359445383,7.703605788503729,44.90431769780375,12.032092844634382,,4.213687428354002,0.4769066159758467
2018-03-01,11.654132310959653,11.318948708809149,11.000980488764192,10.727584165105887,10.837952292350822,9.343569890930945,12.20809477074109,7.90229167663314,3.9079784807255176,17.03865373163441,,4.219527534590289,-6.301190340291824
