,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
1981-10-01,,,,,,,,,,,,,
1981-11-01,,,,,,,,,,,,,
1981-12-01,,,,,,,,,,,,,
1982-01-01,,,,,,,,,,,,,
1982-02-01,,,,,,,,,,,,,
1982-03-01,,,,,,,,,,,,,
1982-04-01,,,,,,,,,,,,,
1982-05-01,,,,,,,,,,,,,
1982-06-01,,,,,,,,,,,,,
1982-07-01,,,,,,,,,,,,,
1982-08-01,,,,,,,,,,,,,
1982-09-01,,,,,,,,,,,,,
1982-10-01,,,,,,,,,,,,,
1982-11-01,,,,,,,,,,,,,
1982-12-01,,,,,,,,,,,,,
1983-01-01,,,,,,,,,,,,,
1983-02-01,,,,,,,,,,,,,
1983-03-01,,,,,,,,,,,,,
1983-04-01,,,,,,,,,,,,,
1983-05-01,,,,,,,,,,,,,
1983-06-01,,,,,,,,,,,,,
1983-07-01,,,,,,,,,,,,,
1983-08-01,,,,,,,,,,,,,
1983-09-01,,,,,,,,,,,,,
1983-10-01,,,,,,,,,,,,,
1983-11-01,,,,,,,,,,,,,
1983-12-01,,,,,,,,,,,,,
1984-01-01,,,,,,,,,,,,,
1984-02-01,,,,,,,,,,,,,
1984-03-01,,,,,,,,,,,,,
1984-04-01,,,,,,,,,,,,,
1984-05-01,,,,,,,,,,,,,
1984-06-01,,,,,,,,,,,,,
1984-07-01,,,,,,,,,,,,,
1984-08-01,,,,,,,,,,,,,
1984-09-01,,,,,,,,,,,,,
1984-10-01,,,,,,,,,,,,,
1984-11-01,,,,,,,,,,,,,
1984-12-01,,,,,,,,,,,,,
1985-01-01,,,,,,,,,,,,,
1985-02-01,,,,,,,,,,,,,
1985-03-01,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,
1985-05-01,,,,,,,,,,,,,
1985-06-01,,,,,,,,,,,,,
1985-07-01,,,,,,,,,,,,,
1985-08-01,,,,,,,,,,,,,
1985-09-01,,,,,,,,,,,,,
1985-10-01,,,,,,,,,,,,,
1985-11-01,,,,,,,,,,,,,
1985-12-01,,,,,,,,,,,,,
1986-01-01,,,,,,,,,,,,,
1986-02-01,,,,,,,,,,,,,
1986-03-01,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,
1986-05-01,,,,,,,,,,,,,
1986-06-01,,,,,,,,,,,,,
1986-07-01,,,,,,,,,,,,,
1986-08-01,,,,,,,,,,,,,
1986-09-01,,,,,,,,,,,,,
1986-10-01,,,,,,,,,,,,,
1986-11-01,,,,,,,,,,,,,
1986-12-01,,,,,,,,,,,,,
1987-01-01,,,,,,,,,,,,,
1987-02-01,,,,,,,,,,,,,
1987-03-01,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,
1987-05-01,,,,,,,,,,,,,
1987-06-01,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,
1987-08-01,,,,,,,,,,,,,
1987-09-01,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,
1987-11-01,,,,,,,,,,,,,
1987-12-01,,,,,,,,,,,,,
1988-01-01,,,,,,,,,,,,,
1988-02-01,,,,,,,,,,,,,
1988-03-01,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,
1988-05-01,,,,,,,,,,,,,
1988-06-01,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,
1988-08-01,,,,,,,,,,,,,
1988-09-01,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,
1988-11-01,,,,,,,,,,,,,
1988-12-01,,,,,,,,,,,,,
1989-01-01,,,,,,,,,,,,,
1989-02-01,,,,,,,,,,,,,
1989-03-01,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,
1989-05-01,,,,,,,,,,,,,
1989-06-01,,,,,,,,,,,,,
1989-07-01,,,,,,,,,,,,,
1989-08-01,,,,,,,,,,,,,
1989-09-01,,,,,,,,,,,,,
1989-10-01,,,,,,,,,,,,,
1989-11-01,,,,,,,,,,,,,
1989-12-01,,,,,,,,,,,,,
1990-01-01,,,,,,,,,,,,,
1990-02-01,,,,,,,,,,,,,
1990-03-01,,,,,,,,,,,,,
1990-04-01,,,,,,,,,,,,,
1990-05-01,,,,,,,,,,,,,
1990-06-01,,,,,,,,,,,,,
1990-07-01,,,,,,,,,,,,,
1990-08-01,,,,,,,,,,,,,
1990-09-01,,,,,,,,,,,,,
1990-10-01,,,,,,,,,,,,,
1990-11-01,,,,,,,,,,,,,
1990-12-01,,,,,,,,,,,,,
1991-01-01,,,,,,,,,,,,,
1991-02-01,,,,,,,,,,,,,
1991-03-01,,,,,,,,,,,,,
1991-04-01,,,,,,,,,,,,,
1991-05-01,,,,,,,,,,,,,
1991-06-01,,,,,,,,,,,,,
1991-07-01,,,,,,,,,,,,,
1991-08-01,,,,,,,,,,,,,
1991-09-01,,,,,,,,,,,,,
1991-10-01,,,,,,,,,,,,,
1991-11-01,,,,,,,,,,,,,
1991-12-01,,,,,,,,,,,,,
1992-01-01,,,,,,,,,,,,,
1992-02-01,,,,,,,,,,,,,
1992-03-01,,,,,,,,,,,,,
1992-04-01,,,,,,,,,,,,,
1992-05-01,,,,,,,,,,,,,
1992-06-01,,,,,,,,,,,,,
1992-07-01,,,,,,,,,,,,,
1992-08-01,,,,,,,,,,,,,
1992-09-01,,,,,,,,,,,,,
1992-10-01,,,,,,,,,,,,,
1992-11-01,,,,,,,,,,,,,
1992-12-01,,,,,,,,,,,,,
1993-01-01,,,,,,,,,,,,,
1993-02-01,,,,,,,,,,,,,
1993-03-01,,,,,,,,,,,,,
1993-04-01,,,,,,,,,,,,,
1993-05-01,,,,,,,,,,,,,
1993-06-01,,,,,,,,,,,,,
1993-07-01,,,,,,,,,,,,,
1993-08-01,,,,,,,,,,,,,
1993-09-01,,,,,,,,,,,,,
1993-10-01,,,,,,,,,,,,,
1993-11-01,,,,,,,,,,,,,
1993-12-01,,,,,,,,,,,,,
1994-01-01,,,,,,,,,,,,,
1994-02-01,,,,,,,,,,,,,
1994-03-01,,,,,,,,,,,,,
1994-04-01,,,,,,,,,,,,,0.4259301626726511
1994-05-01,,,,,,,,,,,,,0.48965937620666405
1994-06-01,,,,,,,,,,,,,0.4425558392379478
1994-07-01,,,,,,,,,,,,,0.27436888913079377
1994-08-01,,,,,,,,,,,,,0.5016450739052531
1994-09-01,,,,,,,,,,,,,0.527669280806029
1994-10-01,,,,,,,,,,,,,0.5254259138651579
1994-11-01,,,,,,,,,,,,,0.4539417728255292
1994-12-01,,,1.6352975677025883,,,,,0.5899799287680896,0.5817104890731957,,,,0.43375630553405964
1995-01-01,1.8890139781421824,,1.319899259312348,,,1.0430871890450113,,1.7513346718587917,0.6465325116686332,,,,0.5414917352076956
1995-02-01,1.982858030764966,,1.5475834072914467,,,1.7281418879658463,,1.4067423744116725,0.7160063131007022,,,,0.6480360664848831
1995-03-01,1.7112111192465995,,1.9191703332271421,,,1.549228404876949,,1.2840268954530105,1.222985333446566,,,,0.6443325017815488
1995-04-01,1.9399447602932187,,1.9629367002539417,,,1.9044814035704278,,1.865202460169668,0.9365082957073989,,,,0.7396597837556738
1995-05-01,2.1483642019076057,,2.1445295862981646,,,3.1766007352472845,,1.6638505668430998,1.139982576525892,,,,0.9252516852376902
1995-06-01,2.720641338857434,,2.672802872251591,,,1.954863305119392,,2.1697322127856458,1.1707931969451377,,,,1.0391491095547238
1995-07-01,3.829520108467952,,2.4807104333724466,,,2.455244440580448,,1.864984441477915,0.8970156268763595,,,,1.1142724430314361
1995-08-01,2.727098976957203,,2.4967144945962145,,,2.764709395014504,,2.1773521894923804,1.0232989297824935,,,,1.2102809490257742
1995-09-01,2.6660276480863176,,2.6457551166679183,,,2.805686411178647,,2.5121261031225184,1.5202479076790074,,,,1.1419629214139801
1995-10-01,2.448383015019843,,2.8883274403047086,,,2.8686131420103456,,2.2848283589088836,1.3365621161910066,,,,1.1996490991148487
1995-11-01,2.2790874404220096,,3.010016983860559,,,3.2991451802725242,,2.0956329400343967,1.681864548161007,,,,1.3904523643197444
1995-12-01,2.9677074559282586,,2.7903291098426397,,,2.95613004204459,,2.4826044063331385,1.4535498436715804,3.473966927808241,,,1.5944905543747343
1996-01-01,3.6368771132207858,,3.337858308283992,,,3.6506060281873425,,2.6424317622905527,2.0311023667344226,3.3410213472678887,,,1.5589629515091707
1996-02-01,3.5247231811985156,,3.440286708256715,,,3.281264372423517,,2.691410719106634,2.1666330541561174,5.005365799818545,,,1.4551897459939098
1996-03-01,3.7299997877196946,,3.5400545708047746,,,3.349969941410989,,3.058689511240998,2.711608188326478,6.421682233869641,,,1.458570172449591
1996-04-01,3.9623637643960956,,3.8618219518370904,,,3.837664677425791,,2.4345470661342623,1.8459622983654447,7.521206803258997,,,1.7094297503558353
1996-05-01,3.774613430585818,,4.0136994972476225,,,3.5193269921032106,,3.153478201765824,2.107757788542612,14.6445213993315,,,1.7165229521459824
1996-06-01,3.8311998649829873,,3.5913439637880824,,,3.673562452653174,,2.956840177030269,2.0578060203127597,9.22048990654978,,,2.0240035504292155
1996-07-01,4.269230876854169,,4.524918880308076,,,3.915852256358917,,4.094343768085128,2.856479322806353,8.013917719796165,,,2.1902030450125327
1996-08-01,3.539169156349577,,4.040521889675957,,,4.306960774606961,,3.054102596312605,2.061378302448071,15.520515295911403,,,2.6218572691738133
1996-09-01,5.278082664149043,,4.118401527785028,,,3.844313898212166,,3.9422001236313418,2.3079697308478377,12.103486397611817,,,2.2010872586526657
1996-10-01,4.800313988061626,,4.005241916403071,,,4.642500820183551,,3.6429488296001367,2.809346569942897,4.006343894283244,,,2.6536999749656
1996-11-01,5.546764813998481,,5.16245247955455,,,5.144531457605816,7.9542628130759905,3.867062806678987,2.647308490200685,6.171378208495842,,,2.81287307751712
1996-12-01,4.957185182028076,,5.509907665660979,,,4.723886301814496,6.546210408387203,4.772649742378666,4.413592922037479,6.2975443156666255,,,3.0077912695331857
1997-01-01,5.6669469212543095,,5.815793511092793,,,4.73117651017039,5.541792347133572,4.6955290014876265,3.4230424359567553,5.986084366658425,,,2.7401796324257894
1997-02-01,5.850510635872187,,5.705537038273195,,,5.401909971584286,5.6660756702818595,4.634231157906922,3.306557766922365,7.382051527600019,,,2.732695173820652
1997-03-01,5.849510487333318,,6.077366079828037,,,5.4108212155578315,7.09108436554361,6.932536434681646,3.1564393699970004,9.214036089819068,,,2.9808770894426804
1997-04-01,5.056110285723304,,5.05369691484067,,,6.9791091645392225,6.967734286127579,4.28100288051774,3.3117614648684044,7.381443686462589,,,3.193243053933398
1997-05-01,5.5749362537705744,,6.207246328517652,,,6.43325577318395,6.665765619120889,5.2011433496504855,3.4446916237936325,6.2831160886202975,,,3.0181225151477236
1997-06-01,6.1107737678246465,,5.973505500456874,,,5.348392619809463,9.982826641033794,5.913563503837553,3.5395926411477903,7.055206340199238,,,3.13100790389342
1997-07-01,6.822173172171194,,5.875499117260039,,,6.948608467015422,11.898424633070828,4.778860745178466,3.7204107483302815,8.261984151784032,,,3.522228973696521
1997-08-01,7.633807174154334,,7.482268837381703,,,7.588307790779867,5.959497835579873,5.959629424322908,4.072823918427212,12.286694844941811,,,4.005616804585937
1997-09-01,7.625388962518812,,6.136663163052124,,,7.350241515032497,7.408204964836331,5.9451753061723736,4.251791507495498,12.462046446732572,,,4.465936584159442
1997-10-01,7.461341763810488,,7.355762243619071,,,7.089920351054889,7.034121589237473,6.36855713136969,4.569998511894765,12.279298207175797,,,3.770367158696086
1997-11-01,7.300137890017506,,8.064862525524898,,,7.7288950594303625,8.608468909237132,7.544644940390724,5.453917156709258,3.5264167630113543,,,3.8035831425164086
1997-12-01,7.238239831447002,,8.213805092258376,,,9.1534219640048,9.351694174854943,6.552915425958461,6.221445955976262,-14.4811536032646,,,4.370192449679077
1998-01-01,8.428572067319253,,8.282362664209016,,,8.399300394612547,8.57226546909149,7.669387984820717,6.0429125892384405,16.32689037786842,,4.753689388813308,5.306416324799204
1998-02-01,8.158274374930544,,8.68927340287838,,,7.328830457933981,8.958932032880927,7.432849771906118,4.690927149715114,20.055793335911524,,5.104116199676383,5.292197050157636
1998-03-01,8.074024978831146,,9.358404717304724,,,7.92508109035175,8.81838062308839,7.162036124845796,5.596940981436241,-11.13687759819224,,4.825467655306045,4.9743156132132675
1998-04-01,8.731393452399027,,8.862225196856242,,,8.003630150888858,8.15610049512075,7.5289720805539195,5.547412675749589,-14.923059587371904,,5.7227050353469,5.008621421226934
1998-05-01,8.729736043910686,,8.714856491463268,,,8.750980585411897,13.20864592785459,8.05029948356416,5.760251716168871,0.6841595179677387,,5.97476795298257,5.345015681735047
1998-06-01,9.190636889242729,,9.121257183783843,,,8.927944252099516,9.691045739330063,7.817916683710214,5.862152068435406,23.96450042424678,,5.62404327032091,5.732078140723205
1998-07-01,9.372472611556718,,9.943543867177885,,,8.351814547954877,9.921976215334048,8.457729427926292,6.281534484485381,41.132862634979574,,5.978931947559693,5.633479519414825
1998-08-01,9.654449833134663,,9.65796960158223,,,10.401068413299882,13.242677079218437,8.589755057333614,5.964667814453923,39.35273129749406,,6.185140964308629,6.382475603930129
1998-09-01,10.358204206778241,,10.495305078286167,,,10.271615766082814,9.962072176380543,9.884290658098385,6.76961526634874,14.867226285833526,,6.320111360751266,6.168916696055276
1998-10-01,11.403897972170455,,10.924260855754714,,,9.9570401805085,11.556064910082661,11.223117059636529,7.086615643263237,22.793476134529666,,6.465681391473179,6.264436063875869
1998-11-01,11.001090660358432,,11.724879996166367,10.147994669263516,,11.743135568430136,10.495674925670732,10.343753384304692,8.068820078213616,12.408454137436866,,6.571939190467906,6.689942209382411
1998-12-01,11.701231873808899,,11.061335388091056,11.863904445722149,,9.798973767345146,12.343418781022423,9.802138864420147,7.719165388492574,17.02253963337119,,6.960625205372505,6.576746547003395
1999-01-01,12.3351717017286,,12.327194569662106,12.590295691497069,,10.755049979699157,11.822799978433748,10.47125366756512,8.207275508244368,12.275144585606176,,7.063472841327327,7.002128356386375
1999-02-01,12.454005629334914,,12.277640938890151,11.964824540718386,,11.703287876782253,13.804116882964971,10.831979839214338,7.954378874358227,19.12604527013089,,6.987988687088728,7.299298392121
1999-03-01,12.333829393052033,,12.086784840162606,10.814767938998296,,11.944512020006472,13.866758164225471,9.604315577144796,8.432064285174365,22.722276475311794,,7.437385387663432,7.42646995379245
1999-04-01,12.003395198986293,,12.392313504735156,11.750946646545824,,11.24353105055472,9.0425191299282,10.653215009254343,8.96953831485074,10.765104974846864,,7.70717445456137,7.540507010331986
1999-05-01,12.626432504240436,,12.308981660953773,12.289599307987913,,11.311848047553001,14.222756721704018,9.955896374948237,8.708136270844332,18.21851859313423,,8.188687863437588,7.712975845132403
1999-06-01,12.499069234640743,,12.412728778424322,11.98819706716839,,11.704798235741837,12.46797271479689,11.647055084121018,9.029350721378176,9.56159986165702,,9.075079566584924,8.067910300331748
1999-07-01,13.188723217166029,,12.509739595778138,14.26124034906998,,12.73339505886238,13.845813749159985,11.786795625373875,14.797930889504013,25.131458592677944,,8.633897990481001,8.580942291236108
1999-08-01,13.05434888371737,,13.773806310134676,14.089204429726166,,14.234562212250633,12.43138661490962,12.038474811140773,11.168459121352623,24.006405463359055,,8.97768857074909,8.871328302523278
1999-09-01,13.175729564225266,,13.823618907096726,11.167716437573421,,13.964853927757618,22.002248134532724,11.461014690544701,9.101780881458561,16.132218284447386,,8.634418479828414,8.992321812001725
1999-10-01,14.433866970400997,,13.940171118473135,6.625828389160171,,14.406905392830014,20.257352724966193,11.981336160060213,9.858706460486399,18.672491798586595,,9.290760266127906,9.10791483366511
1999-11-01,14.499606712363562,,14.639364593632338,2.9141227329253283,,14.615022326866617,14.865685390160692,12.786213311470757,10.48800484473584,33.80623502489086,,9.429718872468959,9.225232420910444
1999-12-01,15.36182426197665,,15.276602801986684,0.21026405463125192,,12.592987319504093,23.80539443314943,13.160149520233668,11.335628629691387,22.075043420773753,,9.59308366262478,9.674744939379258
2000-01-01,15.430738235691075,,15.665654513727665,-1.7461946323842863,,14.452252664070455,9.896173664716972,13.900637330922054,11.759360549184818,17.192667274148015,,9.957899155993498,9.4793104727832
2000-02-01,15.49644092482416,,15.33176045005406,-2.9249280019272255,,14.137689007323477,15.687451406934054,13.030710078301396,11.294735198434466,19.864710234994188,,9.823027958195091,9.982450375020544
2000-03-01,15.709373903051373,,15.600736794490613,-3.396690095599479,,15.22135520225129,21.678399084940878,12.7844029083952,12.309449751481578,23.752456787138613,,10.681472972372648,10.224074385868827
2000-04-01,15.918665813413487,,15.665418535482857,-3.298490248034495,,15.054965550314648,24.921256793504025,14.534452771036625,11.789698744301607,18.33235895762878,,10.55792876569119,10.911310570837294
2000-05-01,16.20275604085236,,15.985063310484287,-2.6818615157686074,,15.721179165297833,17.70072751379405,13.198896051511504,11.561353885905758,19.274388881305544,,10.76292416008306,26.193495751755925
2000-06-01,16.7330123419333,,16.173227705921164,-1.5777803207701477,,16.31495936438433,15.575238874324233,15.347351525846667,11.686225390243427,20.090217949715164,,11.578521115198402,10.391329599213867
2000-07-01,17.231520740490186,,17.715026243675144,-0.12877306298023417,,16.06212076001354,19.46439725586942,13.821002132507124,11.997803638171447,21.18734700270543,,11.539015355736208,6.030685750594355
2000-08-01,17.588562469608316,,17.19232592877508,1.6878193513152997,,17.38580292693386,17.4195761775605,16.434964489526486,12.106551501780322,36.216620162955095,,11.911030869374832,15.883528207211068
2000-09-01,17.259228692046833,,17.186374644819043,3.753777315047478,,16.997123039263695,17.579196658290915,15.151131917613695,12.53332279644076,25.57044030372243,,12.15663800743632,18.37150698275948
